ds,crop,y
2020-09-09,wheat,1700.5045248868778
2020-09-10,wheat,1696.8752860411898
2020-09-11,wheat,1704.4085510688835
2020-09-12,wheat,1685.026627218935
2020-09-13,wheat,1692.7209302325582
2020-09-14,wheat,1700.652169197397
2020-09-15,wheat,1670.7609649122808
2020-09-16,wheat,1695.6286681715576
2020-09-17,wheat,1681.85625
2020-09-18,wheat,1683.8148148148148
2020-09-19,wheat,1687.2659574468084
2020-09-20,wheat,1683.5897435897436
2020-09-21,wheat,1686.3444730077122
2020-09-22,wheat,1688.2915662650603
2020-09-23,wheat,1673.5625
2020-09-24,wheat,1691.309294871795
2020-09-25,wheat,1691.7838827838827
2020-09-26,wheat,1691.3643410852712
2020-09-27,wheat,1713.8470588235293
2020-09-28,wheat,1671.3538461538462
2020-09-29,wheat,1716.3951149425288
2020-09-30,wheat,1685.1933534743202
2020-10-01,wheat,1736.6603053435115
2020-10-02,wheat,1702.8802395209582
2020-10-03,wheat,1698.498366013072
2020-10-04,wheat,1702.8235294117646
2020-10-05,wheat,1690.132183908046
2020-10-06,wheat,1669.9877675840978
2020-10-07,wheat,1678.1303258145363
2020-10-08,wheat,1677.608870967742
2020-10-09,wheat,1661.9645569620254
2020-10-10,wheat,1662.25
2020-10-11,wheat,1685.9274193548388
2020-10-12,wheat,1664.29933481153
2020-10-13,wheat,1682.7890625
2020-10-14,wheat,1652.6528436018957
2020-10-15,wheat,1673.6625
2020-10-16,wheat,1666.1796875
2020-10-17,wheat,1681.4568690095846
2020-10-18,wheat,1649.6019417475727
2020-10-19,wheat,1676.5573333333334
2020-10-20,wheat,1690.8472222222222
2020-10-21,wheat,1666.5450581395348
2020-10-22,wheat,1698.231884057971
2020-10-23,wheat,1691.9595469255664
2020-10-24,wheat,1691.1938775510205
2020-10-25,wheat,1675.2417582417581
2020-10-26,wheat,1682.0297397769516
2020-10-27,wheat,1699.8660220994475
2020-10-28,wheat,1707.2734939759036
2020-10-29,wheat,1709.4034852546918
2020-10-30,wheat,1695.1634615384614
2020-10-31,wheat,1688.9967741935484
2020-11-01,wheat,1684.4301075268818
2020-11-02,wheat,1732.3772189349113
2020-11-03,wheat,1713.6236413043478
2020-11-04,wheat,1711.6857142857143
2020-11-05,wheat,1699.3910891089108
2020-11-06,wheat,1708.2417840375588
2020-11-07,wheat,1719.9068010075566
2020-11-08,wheat,1693.911111111111
2020-11-09,wheat,1726.9053398058252
2020-11-10,wheat,1718.8602409638554
2020-11-11,wheat,1726.6267217630855
2020-11-12,wheat,1733.4404761904761
2020-11-13,wheat,1774.5562913907286
2020-11-14,wheat,1813.3174603174602
2020-11-15,wheat,1724.2954545454545
2020-11-16,wheat,1713.2275449101796
2020-11-17,wheat,1725.8661971830986
2020-11-18,wheat,1723.2702702702702
2020-11-19,wheat,1696.8084337349399
2020-11-20,wheat,1709.6070588235293
2020-11-21,wheat,1695.571608040201
2020-11-22,wheat,1681.0546875
2020-11-23,wheat,1681.8834080717488
2020-11-24,wheat,1693.5206896551724
2020-11-25,wheat,1689.493765586035
2020-11-26,wheat,1670.4639303482586
2020-11-27,wheat,1686.7395833333333
2020-11-28,wheat,1670.686746987952
2020-11-29,wheat,1678.0
2020-11-30,wheat,1712.7287449392713
2020-12-01,wheat,1676.371080139373
2020-12-02,wheat,1650.468918918919
2020-12-03,wheat,1648.926923076923
2020-12-04,wheat,1672.1348448687352
2020-12-05,wheat,1666.0568181818182
2020-12-06,wheat,1661.175
2020-12-07,wheat,1683.574418604651
2020-12-08,wheat,1698.0979899497488
2020-12-09,wheat,1672.0183823529412
2020-12-10,wheat,1662.5891089108911
2020-12-11,wheat,1664.6298200514138
2020-12-12,wheat,1672.6076923076923
2020-12-13,wheat,1666.9173553719008
2020-12-14,wheat,1669.2653333333333
2020-12-15,wheat,1654.2836879432625
2020-12-16,wheat,1649.5055066079294
2020-12-17,wheat,1648.0296803652968
2020-12-18,wheat,1650.2988764044944
2020-12-19,wheat,1658.941247002398
2020-12-20,wheat,1668.3407407407408
2020-12-21,wheat,1654.056842105263
2020-12-22,wheat,1653.342105263158
2020-12-23,wheat,1668.1511363636364
2020-12-24,wheat,1672.57625
2020-12-25,wheat,1670.8654618473895
2020-12-26,wheat,1667.8292349726776
2020-12-27,wheat,1668.142857142857
2020-12-28,wheat,1653.4056818181818
2020-12-29,wheat,1678.353711790393
2020-12-30,wheat,1665.4595238095237
2020-12-31,wheat,1668.4954337899544
2021-01-01,wheat,1697.853115727003
2021-01-02,wheat,1679.377094972067
2021-01-03,wheat,1672.0743801652893
2021-01-04,wheat,1712.299043062201
2021-01-05,wheat,1732.1582914572864
2021-01-06,wheat,1738.0981432360743
2021-01-07,wheat,1733.4742857142858
2021-01-08,wheat,1740.4814814814815
2021-01-09,wheat,1739.408026755853
2021-01-10,wheat,1702.8015873015872
2021-01-11,wheat,1747.4070351758794
2021-01-12,wheat,1744.0912698412699
2021-01-13,wheat,1727.3459383753502
2021-01-14,wheat,1746.8174273858922
2021-01-15,wheat,1752.5541237113403
2021-01-16,wheat,1755.9585152838429
2021-01-17,wheat,1732.8057553956835
2021-01-18,wheat,1769.9117063492063
2021-01-19,wheat,1777.012474012474
2021-01-20,wheat,1776.683585313175
2021-01-21,wheat,1786.6359832635983
2021-01-22,wheat,1769.6175869120655
2021-01-23,wheat,1748.6658097686375
2021-01-24,wheat,1720.5035971223022
2021-01-25,wheat,1744.5782520325204
2021-01-26,wheat,1741.2093023255813
2021-01-27,wheat,1740.6412133891213
2021-01-28,wheat,1732.0781609195403
2021-01-29,wheat,1724.4714285714285
2021-01-30,wheat,1729.5536105032822
2021-01-31,wheat,1714.0
2021-02-01,wheat,1743.1092105263158
2021-02-02,wheat,1732.9915662650603
2021-02-03,wheat,1737.4791666666667
2021-02-04,wheat,1730.6372141372142
2021-02-05,wheat,1755.7944785276075
2021-02-06,wheat,1763.038990825688
2021-02-07,wheat,1710.048951048951
2021-02-08,wheat,1737.5947916666667
2021-02-09,wheat,1747.391061452514
2021-02-10,wheat,1737.6815589353612
2021-02-11,wheat,1721.873576309795
2021-02-12,wheat,1718.781070745698
2021-02-13,wheat,1731.497584541063
2021-02-14,wheat,1724.8922155688622
2021-02-15,wheat,1729.3147448015122
2021-02-16,wheat,1730.8545454545454
2021-02-17,wheat,1738.0469387755102
2021-02-18,wheat,1723.061143984221
2021-02-19,wheat,1714.295100222717
2021-02-20,wheat,1736.716560509554
2021-02-21,wheat,1704.275641025641
2021-02-22,wheat,1721.0571705426357
2021-02-23,wheat,1733.1673151750972
2021-02-24,wheat,1724.8957528957528
2021-02-25,wheat,1727.3993963782696
2021-02-26,wheat,1736.877380952381
2021-02-27,wheat,1719.2830188679245
2021-02-28,wheat,1712.6797385620914
2021-03-01,wheat,1745.839243498818
2021-03-02,wheat,1741.7246376811595
2021-03-03,wheat,1731.7115768463075
2021-03-04,wheat,1741.8822957198443
2021-03-05,wheat,1736.5743243243244
2021-03-06,wheat,1747.4184890656063
2021-03-07,wheat,1706.5766871165645
2021-03-08,wheat,1738.8657407407406
2021-03-09,wheat,1751.151837524178
2021-03-10,wheat,1744.9679611650486
2021-03-11,wheat,1732.1126126126126
2021-03-12,wheat,1755.1065259117083
2021-03-13,wheat,1734.8942558746737
2021-03-14,wheat,1724.4285714285713
2021-03-15,wheat,1758.707
2021-03-16,wheat,1756.3078602620087
2021-03-17,wheat,1744.076017130621
2021-03-18,wheat,1736.6203904555314
2021-03-19,wheat,1744.1267893660531
2021-03-20,wheat,1743.4861932938857
2021-03-21,wheat,1726.0862068965516
2021-03-22,wheat,1761.6851211072665
2021-03-23,wheat,1759.7176684881604
2021-03-24,wheat,1763.840405904059
2021-03-25,wheat,1773.4378698224853
2021-03-26,wheat,1755.215909090909
2021-03-27,wheat,1762.2435897435898
2021-03-28,wheat,1742.9590163934427
2021-03-29,wheat,1891.4130434782608
2021-03-30,wheat,1785.6945454545455
2021-03-31,wheat,1789.788643533123
2021-04-01,wheat,1794.5257510729614
2021-04-02,wheat,1767.9628252788104
2021-04-03,wheat,1825.3511627906976
2021-04-04,wheat,1804.3915662650602
2021-04-05,wheat,1809.7339857651245
2021-04-06,wheat,1817.6896869244936
2021-04-07,wheat,1832.8428835489833
2021-04-08,wheat,1846.2481343283582
2021-04-09,wheat,1859.3174904942966
2021-04-10,wheat,1864.253581661891
2021-04-11,wheat,1859.720238095238
2021-04-12,wheat,1896.3306772908365
2021-04-13,wheat,1909.926124197002
2021-04-14,wheat,1909.5813333333333
2021-04-15,wheat,1893.0184859154929
2021-04-16,wheat,1907.0305410122164
2021-04-17,wheat,1931.0629290617849
2021-04-18,wheat,1917.6818181818182
2021-04-19,wheat,1921.0408560311284
2021-04-20,wheat,1932.644359464627
2021-04-21,wheat,1934.203125
2021-04-22,wheat,1921.8165322580646
2021-04-23,wheat,1917.2736625514403
2021-04-24,wheat,1909.4866666666667
2021-04-25,wheat,1948.7357512953367
2021-04-26,wheat,1912.2425213675215
2021-04-27,wheat,1922.7334851936218
2021-04-28,wheat,1938.9760348583877
2021-04-29,wheat,1922.5407925407926
2021-04-30,wheat,1924.7862068965517
2021-05-01,wheat,1958.9139072847681
2021-05-02,wheat,1907.3984962406016
2021-05-03,wheat,1919.0382352941176
2021-05-04,wheat,1915.6083743842364
2021-05-05,wheat,1920.181598062954
2021-05-06,wheat,1921.3153846153846
2021-05-07,wheat,1928.1359773371105
2021-05-08,wheat,1934.9489795918366
2021-05-09,wheat,1914.4709677419355
2021-05-10,wheat,1917.7154696132598
2021-05-11,wheat,1931.2893982808023
2021-05-12,wheat,1938.054347826087
2021-05-13,wheat,1939.9554140127389
2021-05-14,wheat,1955.7272727272727
2021-05-15,wheat,1937.6
2021-05-16,wheat,1876.8828125
2021-05-17,wheat,1910.3226744186047
2021-05-18,wheat,1912.6443148688047
2021-05-19,wheat,1922.2813455657492
2021-05-20,wheat,1914.3157894736842
2021-05-21,wheat,1901.0862068965516
2021-05-22,wheat,1898.9668769716088
2021-05-23,wheat,1890.2014388489208
2021-05-24,wheat,1898.012787723785
2021-05-25,wheat,1881.1274509803923
2021-05-26,wheat,1897.9569536423842
2021-05-27,wheat,1886.8371501272266
2021-05-28,wheat,1890.7493887530563
2021-05-29,wheat,1883.6456043956043
2021-05-30,wheat,1888.1985294117646
2021-05-31,wheat,1870.4612590799031
2021-06-01,wheat,1880.685628742515
2021-06-02,wheat,1860.6281179138323
2021-06-03,wheat,1854.5172764227643
2021-06-04,wheat,1858.1224279835392
2021-06-05,wheat,1859.2118644067796
2021-06-06,wheat,1867.7301587301588
2021-06-07,wheat,1857.9958506224066
2021-06-08,wheat,1857.7441176470588
2021-06-09,wheat,1840.6445544554456
2021-06-10,wheat,1834.3768421052632
2021-06-11,wheat,1834.354
2021-06-12,wheat,1844.2533156498673
2021-06-13,wheat,1828.5642857142857
2021-06-14,wheat,1826.8988970588234
2021-06-15,wheat,1821.7879341864716
2021-06-16,wheat,1828.2744565217392
2021-06-17,wheat,1825.1737451737451
2021-06-18,wheat,1830.7996146435453
2021-06-19,wheat,1828.809633027523
2021-06-20,wheat,1803.986111111111
2021-06-21,wheat,1831.6016949152543
2021-06-22,wheat,1827.9578096947935
2021-06-23,wheat,1811.4125441696112
2021-06-24,wheat,1785.577861163227
2021-06-25,wheat,1768.8001824817518
2021-06-26,wheat,1768.195443645084
2021-06-27,wheat,1758.8785714285714
2021-06-28,wheat,1783.4413309982488
2021-06-29,wheat,1760.1977818853975
2021-06-30,wheat,1765.9747191011236
2021-07-01,wheat,1761.8307291666667
2021-07-02,wheat,1775.2973523421588
2021-07-03,wheat,1787.032451923077
2021-07-04,wheat,1722.950354609929
2021-07-05,wheat,1793.8689516129032
2021-07-06,wheat,1781.876923076923
2021-07-07,wheat,1783.361111111111
2021-07-08,wheat,1765.9075975359342
2021-07-09,wheat,1779.4545454545455
2021-07-10,wheat,1752.6907514450868
2021-07-11,wheat,1710.0753424657535
2021-07-12,wheat,1774.7171314741036
2021-07-13,wheat,1763.108695652174
2021-07-14,wheat,1756.649
2021-07-15,wheat,1763.7817679558011
2021-07-16,wheat,1736.8121951219512
2021-07-17,wheat,1781.6043010752687
2021-07-18,wheat,1717.9736842105262
2021-07-19,wheat,1764.5864864864866
2021-07-20,wheat,1765.103734439834
2021-07-21,wheat,1745.4816666666666
2021-07-22,wheat,1762.4673076923077
2021-07-23,wheat,1765.076023391813
2021-07-24,wheat,1756.5096418732783
2021-07-25,wheat,1734.3695652173913
2021-07-26,wheat,1772.002688172043
2021-07-27,wheat,1777.7304832713755
2021-07-28,wheat,1793.0513274336283
2021-07-29,wheat,1777.4073394495413
2021-07-30,wheat,1771.0302752293578
2021-07-31,wheat,1775.6604444444442
2021-08-01,wheat,1758.7625
2021-08-02,wheat,1760.5705289672544
2021-08-03,wheat,1764.0615384615385
2021-08-04,wheat,1774.2468487394958
2021-08-05,wheat,1749.8320610687024
2021-08-06,wheat,1781.0127118644068
2021-08-07,wheat,1776.5489949748744
2021-08-08,wheat,1746.503816793893
2021-08-09,wheat,1774.5404858299596
2021-08-10,wheat,1781.170818505338
2021-08-11,wheat,1787.4078014184397
2021-08-12,wheat,1787.780847145488
2021-08-13,wheat,1769.835952848723
2021-08-14,wheat,1761.6626213592233
2021-08-15,wheat,1779.980198019802
2021-08-16,wheat,1774.3765182186235
2021-08-17,wheat,1771.3381818181817
2021-08-18,wheat,1791.5687984496124
2021-08-19,wheat,1784.720623501199
2021-08-20,wheat,1770.772463768116
2021-08-21,wheat,1777.9873563218391
2021-08-22,wheat,1771.008
2021-08-23,wheat,1784.6304347826087
2021-08-24,wheat,1805.6158088235295
2021-08-25,wheat,1821.6358792184724
2021-08-26,wheat,1837.7629151291512
2021-08-27,wheat,1824.1449893390193
2021-08-28,wheat,1837.8903225806453
2021-08-29,wheat,1782.9575757575758
2021-08-30,wheat,1809.1513353115727
2021-08-31,wheat,1834.274193548387
2021-09-01,wheat,1848.1361185983828
2021-09-02,wheat,1844.8503253796096
2021-09-03,wheat,1868.9513358778627
2021-09-04,wheat,1868.3122362869199
2021-09-05,wheat,1802.905325443787
2021-09-06,wheat,1870.9174311926606
2021-09-07,wheat,1870.9255765199161
2021-09-08,wheat,1872.8245283018869
2021-09-09,wheat,1876.5708502024293
2021-09-10,wheat,1851.3091922005572
2021-09-11,wheat,1875.7682926829268
2021-09-12,wheat,1812.497005988024
2021-09-13,wheat,1898.8679611650487
2021-09-14,wheat,1876.686090225564
2021-09-15,wheat,1875.2449908925319
2021-09-16,wheat,1877.5068093385214
2021-09-17,wheat,1878.6989795918366
2021-09-18,wheat,1866.148148148148
2021-09-19,wheat,1837.421965317919
2021-09-20,wheat,1876.906844106464
2021-09-21,wheat,1884.7282608695652
2021-09-22,wheat,1887.66
2021-09-23,wheat,1875.684643510055
2021-09-24,wheat,1872.7927272727272
2021-09-25,wheat,1876.077906976744
2021-09-26,wheat,1858.5792349726776
2021-09-27,wheat,1866.4094412331406
2021-09-28,wheat,1893.4504761904761
2021-09-29,wheat,1875.3238095238096
2021-09-30,wheat,1871.0128205128206
2021-10-01,wheat,1859.7142857142858
2021-10-02,wheat,1876.4790697674418
2021-10-03,wheat,1819.904761904762
2021-10-04,wheat,2001.4623217922606
2021-10-05,wheat,1888.7505070993914
2021-10-06,wheat,1872.8452685421994
2021-10-07,wheat,1875.408888888889
2021-10-08,wheat,1898.5335820895523
2021-10-09,wheat,1905.3591549295775
2021-10-10,wheat,1871.3804347826087
2021-10-11,wheat,1904.1573498964804
2021-10-12,wheat,1906.2475247524753
2021-10-13,wheat,1895.6708333333333
2021-10-14,wheat,1904.1267605633802
2021-10-15,wheat,1873.6827309236949
2021-10-16,wheat,1914.8841991341992
2021-10-17,wheat,1864.28025477707
2021-10-18,wheat,1916.4221014492753
2021-10-19,wheat,1925.6811594202898
2021-10-20,wheat,1927.2466666666667
2021-10-21,wheat,1938.4260628465804
2021-10-22,wheat,1930.7056672760511
2021-10-23,wheat,1931.0066518847007
2021-10-24,wheat,1882.9597701149426
2021-10-25,wheat,1936.303326810176
2021-10-26,wheat,1953.6807228915663
2021-10-27,wheat,1948.1435185185185
2021-10-28,wheat,1950.0473977695167
2021-10-29,wheat,1941.108818011257
2021-10-30,wheat,1939.0285412262156
2021-10-31,wheat,1874.2378048780488
2021-11-01,wheat,1934.9675324675325
2021-11-02,wheat,1933.3375
2021-11-03,wheat,1915.83908045977
2021-11-04,wheat,1934.6363636363637
2021-11-05,wheat,1907.0247933884298
2021-11-06,wheat,1892.8185840707965
2021-11-07,wheat,1867.936170212766
2021-11-08,wheat,1934.9685534591194
2021-11-09,wheat,1953.6758349705306
2021-11-10,wheat,1953.4980879541108
2021-11-11,wheat,1951.7961165048544
2021-11-12,wheat,1949.786
2021-11-13,wheat,1946.2658823529412
2021-11-14,wheat,1899.4943181818182
2021-11-15,wheat,1943.4704595185995
2021-11-16,wheat,1956.675855513308
2021-11-17,wheat,1963.0389105058366
2021-11-18,wheat,1971.8427947598254
2021-11-19,wheat,1943.4066666666668
2021-11-20,wheat,1960.092750533049
2021-11-21,wheat,1896.8505747126437
2021-11-22,wheat,1952.0755597014925
2021-11-23,wheat,1969.0182481751824
2021-11-24,wheat,1977.7648752399232
2021-11-25,wheat,1949.9118738404452
2021-11-26,wheat,1952.9505597014925
2021-11-27,wheat,1944.460088691796
2021-11-28,wheat,1894.280701754386
2021-11-29,wheat,1947.7069597069597
2021-11-30,wheat,1958.9713193116636
2021-12-01,wheat,1955.1489071038252
2021-12-02,wheat,1945.0081395348836
2021-12-03,wheat,1956.3483935742972
2021-12-04,wheat,1950.370709382151
2021-12-05,wheat,1891.88
2021-12-06,wheat,1954.9180035650625
2021-12-07,wheat,1973.5028680688335
2021-12-08,wheat,1971.065340909091
2021-12-09,wheat,1965.9748995983937
2021-12-10,wheat,1965.6442307692307
2021-12-11,wheat,1971.5200471698113
2021-12-12,wheat,1895.5061728395062
2021-12-13,wheat,1952.1882998171845
2021-12-14,wheat,1956.3736263736264
2021-12-15,wheat,1953.9532110091743
2021-12-16,wheat,1956.80078125
2021-12-17,wheat,1941.7001953125
2021-12-18,wheat,1952.2038152610442
2021-12-19,wheat,1897.7988165680474
2021-12-20,wheat,1947.8366606170598
2021-12-21,wheat,1950.187969924812
2021-12-22,wheat,1945.0612052730696
2021-12-23,wheat,1946.876953125
2021-12-24,wheat,1937.3889980353636
2021-12-25,wheat,1935.4857142857143
2021-12-26,wheat,1900.6187845303868
2021-12-27,wheat,1950.0782688766114
2021-12-28,wheat,1943.1920731707316
2021-12-29,wheat,1949.2820267686425
2021-12-30,wheat,1939.771484375
2021-12-31,wheat,1955.4989939637826
2022-01-01,wheat,1951.245054945055
2022-01-02,wheat,1898.7664670658683
2022-01-03,wheat,1966.482820976492
2022-01-04,wheat,1963.703738317757
2022-01-05,wheat,1953.9241842610365
2022-01-06,wheat,1944.0113378684807
2022-01-07,wheat,1954.5
2022-01-08,wheat,1945.7813299232737
2022-01-09,wheat,1924.4807692307693
2022-01-10,wheat,1959.0505617977528
2022-01-11,wheat,1965.187969924812
2022-01-12,wheat,1973.610891089109
2022-01-13,wheat,1952.3541226215646
2022-01-14,wheat,1955.0463768115942
2022-01-15,wheat,1943.8759213759213
2022-01-16,wheat,1918.5698324022346
2022-01-17,wheat,1959.8330308529946
2022-01-18,wheat,1986.5091575091576
2022-01-19,wheat,1982.1983394833949
2022-01-20,wheat,1987.4642857142858
2022-01-21,wheat,1967.6465028355387
2022-01-22,wheat,1963.9544444444443
2022-01-23,wheat,1933.051724137931
2022-01-24,wheat,1985.1722912966252
2022-01-25,wheat,1989.6277985074628
2022-01-26,wheat,1937.83125
2022-01-27,wheat,1999.3664259927798
2022-01-28,wheat,1981.7135416666667
2022-01-29,wheat,1978.870588235294
2022-01-30,wheat,1926.5251396648046
2022-01-31,wheat,1983.7303473491772
2022-02-01,wheat,1991.813508064516
2022-02-02,wheat,1990.5590405904059
2022-02-03,wheat,1997.8587570621469
2022-02-04,wheat,1989.9897196261682
2022-02-05,wheat,1981.466377440347
2022-02-06,wheat,1929.6195652173913
2022-02-07,wheat,1998.5734406438633
2022-02-08,wheat,2000.2761194029852
2022-02-09,wheat,1983.935393258427
2022-02-10,wheat,1981.9920318725099
2022-02-11,wheat,1980.6777163904235
2022-02-12,wheat,1973.2789351851852
2022-02-13,wheat,1922.4140127388534
2022-02-14,wheat,2003.7610294117646
2022-02-15,wheat,1990.4552380952382
2022-02-16,wheat,1977.1533333333334
2022-02-17,wheat,2006.805394990366
2022-02-18,wheat,1993.5356489945154
2022-02-19,wheat,1997.4809843400446
2022-02-20,wheat,1916.9161676646706
2022-02-21,wheat,1994.347442680776
2022-02-22,wheat,1992.0424354243542
2022-02-23,wheat,1990.5943925233644
2022-02-24,wheat,1986.7316636851522
2022-02-25,wheat,1994.6539855072465
2022-02-26,wheat,1989.406108597285
2022-02-27,wheat,1930.536312849162
2022-02-28,wheat,2010.8327272727272
2022-03-01,wheat,1970.2272727272727
2022-03-02,wheat,2001.7484536082475
2022-03-03,wheat,2038.1194779116465
2022-03-04,wheat,2062.6875
2022-03-05,wheat,2081.4896421845574
2022-03-06,wheat,2011.0315789473684
2022-03-07,wheat,2115.2822299651566
2022-03-08,wheat,2130.4948186528495
2022-03-09,wheat,2144.8077601410937
2022-03-10,wheat,2150.715992647059
2022-03-11,wheat,2158.178448275862
2022-03-12,wheat,2142.4868995633187
2022-03-13,wheat,2050.6108374384235
2022-03-14,wheat,2146.604132231405
2022-03-15,wheat,2126.765541740675
2022-03-16,wheat,2115.1184210526317
2022-03-17,wheat,2115.8676923076923
2022-03-18,wheat,2081.128
2022-03-19,wheat,2125.362857142857
